Accuracy;Parameter;TestFehle;dauer;name;seed
0.6873879071278695;criterion =gini ,splitter =random,max_depth =26;0.31261209287213054;0.0053653717041015625;DecisionTreeClassifier;10
0.6255162283441156;criterion =gini ,splitter =best,max_depth =26;0.3744837716558844;0.05678844451904297;DecisionTreeClassifier;10
0.6054040813541596;criterion =entropy ,splitter =random,max_depth =27;0.3945959186458404;0.005074262619018555;DecisionTreeClassifier;10
0.5852223319434603;criterion =entropy ,splitter =best,max_depth =27;0.4147776680565397;0.14323067665100098;DecisionTreeClassifier;10
0.6027900206093413;criterion =gini ,splitter =random,max_depth =27;0.3972099793906587;0.004950523376464844;DecisionTreeClassifier;10
0.6361769889521113;criterion =gini ,splitter =best,max_depth =27;0.3638230110478887;0.05705404281616211;DecisionTreeClassifier;10
0.6703160252855458;criterion =entropy ,splitter =random,max_depth =29;0.3296839747144542;0.00541996955871582;DecisionTreeClassifier;10
0.5833559063027318;criterion =entropy ,splitter =best,max_depth =29;0.4166440936972682;0.14304304122924805;DecisionTreeClassifier;10
0.6813277240737946;criterion =gini ,splitter =random,max_depth =29;0.3186722759262054;0.004664897918701172;DecisionTreeClassifier;10
0.6478801702950016;criterion =gini ,splitter =best,max_depth =29;0.35211982970499844;0.05855917930603027;DecisionTreeClassifier;10
0.6756341362296345;criterion =entropy ,splitter =random,max_depth =30;0.32436586377036547;0.005570173263549805;DecisionTreeClassifier;10
0.5881063981913186;criterion =entropy ,splitter =best,max_depth =30;0.4118936018086814;0.14442062377929688;DecisionTreeClassifier;10
0.6454841433710652;criterion =gini ,splitter =random,max_depth =30;0.3545158566289348;0.004975557327270508;DecisionTreeClassifier;10
0.6421542948012295;criterion =gini ,splitter =best,max_depth =30;0.35784570519877046;0.057042598724365234;DecisionTreeClassifier;10
0.6490962376226698;hidden_layer_sizes =(10, 20, 10) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.35090376237733023;0.9844067096710205;MLPClassifier;10
0.5861883351255884;hidden_layer_sizes =(10, 20, 10) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.41381166487441157;0.632483959197998;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.5291228294372559;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.5429666042327881;MLPClassifier;10
0.6366640042818873;hidden_layer_sizes =(10, 20, 10) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3633359957181127;0.031493186950683594;MLPClassifier;10
0.6077852921969947;hidden_layer_sizes =(10, 20, 10) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.39221470780300527;0.4597930908203125;MLPClassifier;10
0.5939551927751217;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.40604480722487835;0.5948078632354736;MLPClassifier;10
0.5454467755432422;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.45455322445675783;0.5798323154449463;MLPClassifier;10
0.6244712635408635;hidden_layer_sizes =(10, 20, 10) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.37552873645913654;0.41982412338256836;MLPClassifier;10
0.5773616249651682;hidden_layer_sizes =(10, 20, 10) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.4226383750348318;0.4302024841308594;MLPClassifier;10
0.6409859174807155;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.35901408251928446;1.0254452228546143;MLPClassifier;10
0.6068280778558136;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.3931719221441864;1.195390224456787;MLPClassifier;10
0.6258751382922664;hidden_layer_sizes =(12, 24, 12) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3741248617077336;0.5472297668457031;MLPClassifier;10
0.6260441822170524;hidden_layer_sizes =(12, 24, 12) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3739558177829476;0.16540813446044922;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.6887342929840088;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.49422717094421387;MLPClassifier;10
0.6377570623231488;hidden_layer_sizes =(12, 24, 12) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.36224293767685123;0.4794440269470215;MLPClassifier;10
0.6006863227913931;hidden_layer_sizes =(12, 24, 12) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.3993136772086069;0.15228891372680664;MLPClassifier;10
0.6105979494437642;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3894020505562358;0.6618499755859375;MLPClassifier;10
0.5745175820325424;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.42548241796745756;0.6853368282318115;MLPClassifier;10
0.6397264524322355;hidden_layer_sizes =(12, 24, 12) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.36027354756776453;0.2967796325683594;MLPClassifier;10
0.6368797248310197;hidden_layer_sizes =(12, 24, 12) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.36312027516898027;0.8333601951599121;MLPClassifier;10
0.6008750931940786;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3991249068059214;0.9516158103942871;MLPClassifier;10
0.6086611202262506;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.39133887977374937;0.9694881439208984;MLPClassifier;10
0.6220293027862616;hidden_layer_sizes =(14, 28, 14) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.37797069721373844;0.8070118427276611;MLPClassifier;10
0.5656035166824032;hidden_layer_sizes =(14, 28, 14) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.43439648331759684;0.44733715057373047;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.6193790435791016;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.519603967666626;MLPClassifier;10
0.6096326280401219;hidden_layer_sizes =(14, 28, 14) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.39036737195987814;0.5203990936279297;MLPClassifier;10
0.6255168676772481;hidden_layer_sizes =(14, 28, 14) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.3744831323227519;0.5247166156768799;MLPClassifier;10
0.6016660835736272;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.39833391642637284;0.7979474067687988;MLPClassifier;10
0.6614512814358244;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.33854871856417557;0.7363224029541016;MLPClassifier;10
0.6272739540881348;hidden_layer_sizes =(14, 28, 14) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3727260459118652;0.5764553546905518;MLPClassifier;10
0.6622282913771629;hidden_layer_sizes =(14, 28, 14) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.3377717086228371;0.5587902069091797;MLPClassifier;10
0.6226046601602184;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3773953398397816;0.7423481941223145;MLPClassifier;10
0.6410616081568083;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.35893839184319165;0.942969799041748;MLPClassifier;10
0.6613328801230745;hidden_layer_sizes =(16, 32, 16) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.33866711987692555;0.5990724563598633;MLPClassifier;10
0.6235173785070739;hidden_layer_sizes =(16, 32, 16) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3764826214929261;1.0713615417480469;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.612511396408081;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.43334102630615234;MLPClassifier;10
0.6107354325956118;hidden_layer_sizes =(16, 32, 16) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3892645674043882;0.5385911464691162;MLPClassifier;10
0.6240216399144216;hidden_layer_sizes =(16, 32, 16) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.3759783600855784;0.5325977802276611;MLPClassifier;10
0.6284626017176361;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3715373982823639;0.8234591484069824;MLPClassifier;10
0.6422362302499118;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.35776376975008817;0.8131780624389648;MLPClassifier;10
0.6454763705657605;hidden_layer_sizes =(16, 32, 16) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.35452362943423954;0.5305085182189941;MLPClassifier;10
0.6058249615179816;hidden_layer_sizes =(16, 32, 16) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.3941750384820184;0.31839799880981445;MLPClassifier;10
0.641047261627427;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.358952738372573;0.689070463180542;MLPClassifier;10
0.622457701083269;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.37754229891673097;0.95829176902771;MLPClassifier;10
0.6289764796503181;hidden_layer_sizes =(18, 36, 18) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3710235203496819;0.9355754852294922;MLPClassifier;10
0.631372129871745;hidden_layer_sizes =(18, 36, 18) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.36862787012825504;0.28365635871887207;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.6119239330291748;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.7231042385101318;MLPClassifier;10
0.6085428966534174;hidden_layer_sizes =(18, 36, 18) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.39145710334658257;0.6346220970153809;MLPClassifier;10
0.6299878754848587;hidden_layer_sizes =(18, 36, 18) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.3700121245151413;0.6496632099151611;MLPClassifier;10
0.6242955265144449;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.37570447348555513;1.1115407943725586;MLPClassifier;10
0.5753756944325067;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.4246243055674933;0.9605898857116699;MLPClassifier;10
0.6257608754014534;hidden_layer_sizes =(18, 36, 18) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3742391245985466;0.4376208782196045;MLPClassifier;10
0.6144957911187767;hidden_layer_sizes =(18, 36, 18) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.3855042088812233;0.7534880638122559;MLPClassifier;10
0.6403178886365513;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.35968211136344874;1.0709564685821533;MLPClassifier;10
0.6361499910546418;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.36385000894535824;1.239469289779663;MLPClassifier;10
0.6258751382922664;hidden_layer_sizes =(10, 20, 10) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3741248617077336;1.0090363025665283;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(10, 20, 10) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;1.0333492755889893;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.6137714385986328;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.4791274070739746;MLPClassifier;10
0.6618136878199452;hidden_layer_sizes =(10, 20, 10) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3381863121800548;0.4271211624145508;MLPClassifier;10
0.6550921212723165;hidden_layer_sizes =(10, 20, 10) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.34490787872768347;0.4403223991394043;MLPClassifier;10
0.6478900096584401;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3521099903415599;0.5995116233825684;MLPClassifier;10
0.6862909335027751;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.31370906649722485;0.5884325504302979;MLPClassifier;10
0.6744586440067905;hidden_layer_sizes =(10, 20, 10) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.32554135599320955;1.1707723140716553;MLPClassifier;10
0.6762263788956611;hidden_layer_sizes =(10, 20, 10) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.32377362110433894;1.1673023700714111;MLPClassifier;10
0.6202702134852707;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.37972978651472933;1.337859869003296;MLPClassifier;10
0.6339548128892106;hidden_layer_sizes =(10, 20, 10) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.36604518711078937;1.3070170879364014;MLPClassifier;10
0.6326856013265022;hidden_layer_sizes =(12, 24, 12) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3673143986734978;1.0755195617675781;MLPClassifier;10
0.6125173866778043;hidden_layer_sizes =(12, 24, 12) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3874826133221957;1.0722408294677734;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.5900099277496338;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.46541738510131836;MLPClassifier;10
0.6775880364376379;hidden_layer_sizes =(12, 24, 12) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3224119635623621;0.373654842376709;MLPClassifier;10
0.6735962950300101;hidden_layer_sizes =(12, 24, 12) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.32640370496998994;0.4983186721801758;MLPClassifier;10
0.6572268678661298;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3427731321338702;0.6609048843383789;MLPClassifier;10
0.6499012933311346;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.35009870666886544;0.699347734451294;MLPClassifier;10
0.7141543660033094;hidden_layer_sizes =(12, 24, 12) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.2858456339966906;1.2289772033691406;MLPClassifier;10
0.6940857493758942;hidden_layer_sizes =(12, 24, 12) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.3059142506241058;1.2493352890014648;MLPClassifier;10
0.6183530603417997;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3816469396582003;1.3872778415679932;MLPClassifier;10
0.6114760615635891;hidden_layer_sizes =(12, 24, 12) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.38852393843641087;1.3668930530548096;MLPClassifier;10
0.6301168536490589;hidden_layer_sizes =(14, 28, 14) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3698831463509411;1.1146385669708252;MLPClassifier;10
0.6105661207345338;hidden_layer_sizes =(14, 28, 14) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.38943387926546624;1.113229751586914;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.6114182472229004;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.3947174549102783;MLPClassifier;10
0.7142720881904081;hidden_layer_sizes =(14, 28, 14) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.2857279118095919;0.5314047336578369;MLPClassifier;10
0.7048493365048503;hidden_layer_sizes =(14, 28, 14) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.29515066349514973;0.36292076110839844;MLPClassifier;10
0.6394945999960526;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3605054000039474;0.7658548355102539;MLPClassifier;10
0.6434037851917076;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.3565962148082924;0.7418651580810547;MLPClassifier;10
0.6890888356836387;hidden_layer_sizes =(14, 28, 14) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.31091116431636134;1.2933142185211182;MLPClassifier;10
0.70750848217327;hidden_layer_sizes =(14, 28, 14) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.29249151782673;1.2806808948516846;MLPClassifier;10
0.6339357310501128;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3660642689498872;1.4523155689239502;MLPClassifier;10
0.6388463400751411;hidden_layer_sizes =(14, 28, 14) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.3611536599248589;1.4812545776367188;MLPClassifier;10
0.6298157436606273;hidden_layer_sizes =(16, 32, 16) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3701842563393727;1.156625747680664;MLPClassifier;10
0.6124883752788925;hidden_layer_sizes =(16, 32, 16) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.38751162472110745;1.1710293292999268;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.5351259708404541;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.41782236099243164;MLPClassifier;10
0.7269178614503026;hidden_layer_sizes =(16, 32, 16) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.27308213854969743;0.30457496643066406;MLPClassifier;10
0.6573269699259816;hidden_layer_sizes =(16, 32, 16) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.3426730300740184;0.6245148181915283;MLPClassifier;10
0.6853037951875882;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3146962048124118;0.8212130069732666;MLPClassifier;10
0.6988738054020626;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.30112619459793744;0.8273742198944092;MLPClassifier;10
0.7131357173190411;hidden_layer_sizes =(16, 32, 16) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.28686428268095887;1.2908997535705566;MLPClassifier;10
0.6949746903664541;hidden_layer_sizes =(16, 32, 16) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.3050253096335459;1.3209707736968994;MLPClassifier;10
0.6260640837820338;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3739359162179662;1.5321342945098877;MLPClassifier;10
0.6153413874452164;hidden_layer_sizes =(16, 32, 16) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.3846586125547836;1.5325267314910889;MLPClassifier;10
0.6183521477667059;hidden_layer_sizes =(18, 36, 18) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3816478522332941;1.2470970153808594;MLPClassifier;10
0.6233017004032945;hidden_layer_sizes =(18, 36, 18) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.37669829959670553;1.2556235790252686;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.6178958415985107;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.47632884979248047;MLPClassifier;10
0.6861049883689121;hidden_layer_sizes =(18, 36, 18) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3138950116310879;0.625537633895874;MLPClassifier;10
0.6725127527063688;hidden_layer_sizes =(18, 36, 18) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.3274872472936312;0.31154632568359375;MLPClassifier;10
0.6648537831861646;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3351462168138354;0.8953421115875244;MLPClassifier;10
0.6792518916302221;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.32074810836977785;0.9086439609527588;MLPClassifier;10
0.7093888882522087;hidden_layer_sizes =(18, 36, 18) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.2906111117477913;1.385927438735962;MLPClassifier;10
0.7386629363568008;hidden_layer_sizes =(18, 36, 18) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.2613370636431992;1.3076725006103516;MLPClassifier;10
0.6231134817902007;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.37688651820979935;1.724797248840332;MLPClassifier;10
0.6230944901474785;hidden_layer_sizes =(18, 36, 18) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.37690550985252147;1.656970500946045;MLPClassifier;10
0.6114894026686667;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3885105973313333;0.7592189311981201;MLPClassifier;10
0.6239333907194509;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.37606660928054914;1.279761791229248;MLPClassifier;10
0.6172963408285461;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3827036591714539;1.2841215133666992;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = logistic solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;1.0980379581451416;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = logistic solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.6127285957336426;MLPClassifier;10
0.5958547682366991;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = relu solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.40414523176330086;0.5077106952667236;MLPClassifier;10
0.6206882683802704;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = relu solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.37931173161972964;0.5102877616882324;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;0.033368587493896484;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = logistic solver = lbfgs alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.028049468994140625;MLPClassifier;10
0.6463926941148033;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = relu solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.35360730588519673;1.4076898097991943;MLPClassifier;10
0.6931247600511126;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = relu solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.30687523994888743;1.5150995254516602;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = logistic solver = adam alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3702413665621025;2.1965975761413574;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(5, 10, 20, 10, 5) activation = logistic solver = adam alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;0.7119646072387695;MLPClassifier;10
0.6258751382922664;hidden_layer_sizes =(6, 12, 24, 12, 6) activation = relu solver = sgd alpha =1e-06 learning_rate=adaptive momentum = 0.9;0.3741248617077336;1.3427846431732178;MLPClassifier;10
0.6297586334378975;hidden_layer_sizes =(6, 12, 24, 12, 6) activation = relu solver = sgd alpha =1e-06 learning_rate=constant momentum = 0.9;0.3702413665621025;1.3431737422943115;MLPClassifier;10
